0.9891209,0.010879122
0.9997354,0.000264536
0.9998915,0.000108435
1.45E-05,0.99998546
0.000213788,0.9997862
0.9992762,0.000723824
0.8340675,0.16593249
0.99999654,3.49E-06
0.02889952,0.9711005
0.000530511,0.99946946
2.10E-06,0.99999785
2.29E-05,0.9999771
1.87E-06,0.9999981
0.5104729,0.48952708
4.75E-05,0.99995255
3.29E-06,0.99999666
0.7538693,0.24613072
2.59E-05,0.99997413
0.000610703,0.9993893
0.7172018,0.2827981
0.80237806,0.19762193
0.4336283,0.56637174
0.095998146,0.90400183
4.27E-06,0.9999957
0.9993795,0.0006205
0.999121,0.00087904
0.99994946,5.06E-05
0.99920505,0.00079498
1.63E-07,0.9999999
0.84084916,0.15915087
0.9991861,0.000813918
0.99999344,6.52E-06
0.99978095,0.000219047
1.92E-05,0.9999808
7.92E-05,0.99992085
9.43E-06,0.9999906
0.9999975,2.50E-06
2.19E-06,0.99999785
0.98074716,0.01925281
9.71E-06,0.99999034
0.042950425,0.95704955
0.015475041,0.9845249
0.9997136,0.00028632
0.08034034,0.9196596
0.20444135,0.7955587
0.000195427,0.99980456
0.004235751,0.99576426
0.000121011,0.999879
0.8778273,0.12217272
0.99980646,0.000193533
0.99329644,0.006703549
0.9999869,1.31E-05
0.9999275,7.24E-05
0.011924744,0.98807526
3.63E-05,0.99996364
2.47E-05,0.9999753
0.9999815,1.85E-05
0.9987363,0.001263709
0.005624974,0.994375
0.04608565,0.9539143
2.96E-06,0.999997
0.99954647,0.000453493
0.006156726,0.9938433
8.24E-05,0.9999176
0.053564914,0.9464351
0.9999949,5.17E-06
3.36E-05,0.9999664
0.99995124,4.88E-05
9.03E-05,0.99990976
0.99992883,7.12E-05
0.026253898,0.97374606
0.030667279,0.9693327
2.81E-05,0.99997187
0.000139192,0.99986076
2.34E-06,0.9999976
0.9999726,2.74E-05
0.99831724,0.001682841
6.93E-05,0.99993074
0.9997284,0.000271622
0.9987853,0.001214721
4.10E-06,0.99999595
0.99999166,8.36E-06
0.91392124,0.08607876
0.99963033,0.00036971
1.28E-05,0.99998724
1.78E-06,0.9999982
0.00737114,0.9926288
9.70E-05,0.99990296
0.10189895,0.8981011
0.001418773,0.9985813
0.99962986,0.000370094
0.009681731,0.9903183
0.99880385,0.001196144
0.9998909,0.000109099
6.61E-05,0.99993384
5.23E-05,0.99994767
0.98647064,0.013529413
0.25355843,0.7464416
0.000154629,0.9998454
0.001509314,0.9984907
0.000101941,0.9998981
0.9995932,0.000406851
0.9996922,0.000307763
0.99987483,0.000125125
0.99897456,0.001025505
0.9168002,0.0831998
0.9512664,0.04873354
0.99937516,0.000624827
1.78E-05,0.99998224
0.11666117,0.88333887
0.9993623,0.000637675
0.9761345,0.023865491
4.00E-05,0.99995995
7.69E-06,0.99999225
8.29E-05,0.99991715
1.19E-05,0.9999881
0.9999304,6.97E-05
1.64E-05,0.99998367
0.34611288,0.6538871
0.65795994,0.3420401
0.99990153,9.85E-05
0.9998627,0.0001373
0.9998099,0.000190058
0.9993192,0.000680811
0.99294287,0.007057113
0.000824826,0.99917513
0.99941206,0.000587936
0.999595,0.000405059
4.62E-05,0.99995387
4.20E-05,0.99995804
0.9944306,0.005569333
0.99688715,0.003112905
7.37E-06,0.9999926
0.9999329,6.72E-05
0.9996593,0.000340695
0.04321275,0.9567872
0.9967415,0.00325856
0.99963844,0.000361596
0.99979025,0.000209813
0.04888515,0.9511148
0.9999572,4.28E-05
0.79566324,0.20433676
4.91E-05,0.9999509
0.000116197,0.9998838
5.61E-05,0.99994385
0.99992,7.99E-05
1.33E-05,0.99998677
0.9998853,0.00011463
0.010582545,0.9894175
0.002005663,0.9979943
0.9990011,0.000998971
0.002149547,0.9978504
0.95907676,0.040923208
3.93E-06,0.99999607
0.99825877,0.001741251
7.06E-05,0.9999294
0.9997409,0.00025911
0.99977165,0.000228329
0.99997926,2.07E-05
1.47E-08,1
0.99990535,9.47E-05
6.49E-05,0.99993503
5.79E-06,0.99999416
3.03E-07,0.99999964
0.9937377,0.006262304
3.84E-05,0.9999616
0.9988973,0.001102707
0.9793479,0.020652121
0.000552676,0.9994473
0.010434288,0.98956573
0.00060883,0.9993912
0.5000824,0.49991766
0.99703264,0.002967344
2.48E-05,0.9999752
0.011767137,0.9882329
3.24E-05,0.9999676
0.2959228,0.7040772
0.9999242,7.59E-05
0.49838078,0.5016192
0.0036701,0.99632996
0.000126999,0.99987304
0.9987208,0.001279134
9.15E-05,0.99990857
0.012047205,0.98795277
0.9997694,0.000230612
0.9997094,0.000290563
0.039695095,0.9603049
0.000182259,0.9998178
0.1405437,0.8594563
3.10E-06,0.9999969
0.9966067,0.00339326
1.06E-05,0.9999894
0.000117445,0.9998826
0.002958985,0.99704105
2.72E-05,0.9999728
7.12E-05,0.99992883
0.98813874,0.011861227
0.99994755,5.24E-05
0.015375907,0.984624
0.9997714,0.000228579
0.99999046,9.50E-06
0.9999939,6.08E-06
0.99332196,0.006678086
0.003497502,0.9965025
0.016844314,0.9831557
0.9998841,0.000115878
0.8255735,0.17442651
0.000131573,0.9998684
0.39140972,0.60859025
0.000186733,0.99981326
0.002291015,0.9977089
0.9987262,0.001273794
0.99928194,0.000718027
0.9996489,0.000351029
4.63E-05,0.99995375
0.9999747,2.53E-05
0.9990766,0.000923434
1.70E-05,0.9999831
0.000867073,0.99913293
0.000131962,0.99986804
8.06E-05,0.9999194
0.9991352,0.000864877
3.12E-05,0.99996877
0.04753018,0.95246977
0.9787244,0.021275532
0.99969804,0.000301944
4.12E-06,0.9999958
3.42E-06,0.99999654
7.17E-05,0.99992836
0.00026003,0.99973994
0.99967885,0.000321138
4.40E-05,0.999956
0.9999789,2.12E-05
1.77E-06,0.9999982
9.38E-05,0.9999062
0.9999573,4.26E-05
0.9997292,0.00027075
0.31439978,0.6856002
5.66E-05,0.9999434
0.9799887,0.02001129
0.000276479,0.9997235
0.000192464,0.99980754
0.00021464,0.99978536
0.01033218,0.9896679
0.018032074,0.98196787
2.57E-06,0.9999974
0.99075586,0.009244178
4.20E-05,0.99995804
0.000225646,0.9997744
2.42E-05,0.9999758
0.00355733,0.9964426
0.94120616,0.05879389
2.50E-06,0.9999975
0.002418056,0.99758196
0.000193011,0.99980706
8.26E-05,0.9999174
0.000990725,0.99900925
0.9999813,1.87E-05
0.99965143,0.000348508
0.9940194,0.005980658
0.006794506,0.99320555
0.024993874,0.97500616
0.99999213,7.88E-06
0.01921412,0.9807859
0.07320974,0.9267902
0.9996928,0.000307205
3.54E-06,0.9999964
0.9997881,0.000211864
0.99328893,0.006711059
0.9952708,0.00472922
0.000850695,0.9991493
7.77E-05,0.9999223
1.96E-06,0.9999981
0.99579805,0.004201935
0.9983759,0.001624055
0.09586105,0.904139
3.68E-06,0.9999963
0.98146856,0.01853147
3.27E-05,0.99996734
0.002728411,0.9972716
0.9352721,0.064727925
0.012353904,0.98764616
0.83591497,0.16408502
0.99943346,0.000566534
5.11E-05,0.99994886
0.17841293,0.8215871
0.70759434,0.2924057
0.001241476,0.99875855
0.99997604,2.40E-05
0.0630796,0.9369204
0.9758045,0.02419542
0.9995035,0.000496528
0.94103646,0.058963537
3.15E-05,0.9999685
5.64E-05,0.9999436
2.44E-06,0.9999976
4.44E-06,0.9999956
0.9987979,0.001202045
0.9999881,1.19E-05
1.30E-05,0.999987
0.9997187,0.00028122
0.97853893,0.021461083
0.7749413,0.22505866
0.9983467,0.001653326
0.9986688,0.001331264
0.94416463,0.055835433
0.9997384,0.000261598
0.000140952,0.999859
0.000125387,0.9998746
0.9088857,0.091114305
0.99901474,0.000985259
0.9988978,0.001102239
0.30084413,0.69915587
0.6382335,0.36176655
0.99995077,4.93E-05
1,1.73E-10
0.00049973,0.9995003
0.999863,0.000136986
1.06E-05,0.9999894
0.9990018,0.000998159
1.91E-06,0.9999981
0.345372,0.65462804
0.99982435,0.00017567
0.9701689,0.029831145
6.34E-07,0.9999994
9.18E-05,0.9999082
0.99996364,3.64E-05
4.43E-06,0.9999956
0.99998355,1.65E-05
0.12426921,0.8757308
0.9966356,0.003364401
4.90E-05,0.999951
0.999946,5.40E-05
0.001416393,0.9985837
0.9998847,0.000115237
0.28578633,0.71421367
5.22E-05,0.9999478
0.19628853,0.8037115
0.9997892,0.000210877
0.38000605,0.619994
0.99828833,0.001711672
0.9999747,2.53E-05
4.53E-05,0.9999547
0.9999434,5.66E-05
0.9977227,0.00227736
0.000180636,0.99981934
0.001372442,0.99862754
0.9993344,0.00066561
0.9999825,1.75E-05
1.24E-11,1
0.9998528,0.000147232
5.96E-05,0.9999404
0.07323165,0.9267684
0.008373094,0.99162686
0.9997516,0.000248415
8.99E-07,0.99999905
0.9996978,0.000302275
6.47E-05,0.99993527
0.92485267,0.07514733
0.1747149,0.82528514
0.99988353,0.000116506
0.9999672,3.28E-05
1.11E-06,0.9999989
0.99935406,0.000645876
0.9999881,1.20E-05
0.90297985,0.09702017
0.001748854,0.99825114
0.99998486,1.51E-05
4.81E-06,0.99999523
0.99971265,0.000287313
0.000107831,0.9998921
0.000130579,0.99986935
1.02E-06,0.9999989
0.000266139,0.99973387
0.00018517,0.9998148
9.70E-05,0.9999031
0.000159738,0.99984026
0.000112504,0.99988747
1.49E-07,0.9999999
0.99966204,0.00033798
0.5990621,0.40093786
0.001009026,0.99899095
0.07911763,0.9208823
5.70E-06,0.9999943
0.600337,0.39966294
0.040841747,0.95915824
0.000195621,0.99980444
0.9982632,0.001736802
7.56E-05,0.9999244
0.99950814,0.000491827
0.000767386,0.99923265
0.99984515,0.000154808
0.14189431,0.8581057
0.9999758,2.41E-05
0.9500094,0.04999053
0.01748182,0.98251826
0.99914825,0.000851779
0.9930536,0.00694635
3.54E-07,0.99999964
0.99980205,0.000198018
3.03E-06,0.999997
7.07E-06,0.99999297
0.06414213,0.9358579
0.000115974,0.999884
0.000103569,0.9998964
2.85E-05,0.9999715
0.000861693,0.99913824
1.02E-05,0.99998975
0.9997218,0.000278205
0.000634349,0.9993656
2.31E-06,0.99999774
0.9996013,0.000398718
0.9999999,1.02E-07
4.41E-05,0.9999559
0.9999329,6.71E-05
1.43E-05,0.9999857
0.42666525,0.5733348
0.000893405,0.9991066
0.9988493,0.001150761
0.055203885,0.9447961
1.02E-05,0.99998987
0.000219757,0.99978024
0.002645135,0.99735487
0.9999579,4.20E-05
0.009286904,0.9907132
0.9996953,0.000304702
0.99993074,6.93E-05
0.000573804,0.99942625
3.08E-05,0.99996924
0.99999046,9.50E-06
2.88E-05,0.9999713
2.34E-05,0.99997663
1.61E-05,0.9999839
0.9996947,0.000305305
6.49E-05,0.99993515
0.3848934,0.61510664
0.9773138,0.022686135
8.89E-05,0.99991107
1.45E-06,0.99999857
5.66E-05,0.9999434
0.030357784,0.9696423
0.908678,0.09132203
0.000371428,0.99962854
0.99974006,0.000259964
0.011534786,0.9884652
0.007674607,0.9923254
0.004364798,0.9956352
1.39E-05,0.9999862
7.36E-07,0.9999993
0.9999856,1.45E-05
0.9999732,2.68E-05
0.000374499,0.99962544
0.9995777,0.000422344
0.000200978,0.9997991
0.9998429,0.000157141
5.31E-08,1
1.26E-05,0.99998736
0.1696492,0.83035076
0.98839104,0.011609027
0.096811734,0.9031883
5.45E-06,0.9999945
6.62E-06,0.9999933
5.36E-05,0.9999465
0.000166309,0.9998337
0.004023609,0.9959764
0.9990275,0.000972554
0.09928478,0.90071523
0.045359846,0.95464015
0.88516855,0.114831455
0.9998847,0.000115272
0.016327517,0.98367244
0.9992465,0.000753515
0.056705646,0.94329435
1.71E-08,1
0.9935994,0.006400603
0.96203583,0.037964143
1.73E-05,0.9999827
0.9901258,0.009874194
0.000244308,0.9997557
1.84E-05,0.99998164
0.6003197,0.3996803
0.9577526,0.042247474
0.98784095,0.012159026
0.99973816,0.000261874
0.000125945,0.999874
1.52E-05,0.99998474
0.9995127,0.000487307
0.99993455,6.54E-05
0.99956244,0.000437495
1.29E-06,0.9999987
0.6440515,0.35594857
0.99987924,0.000120744
0.000604495,0.9993955
0.000766085,0.99923396
0.891954,0.10804596
0.001013087,0.9989869
2.89E-05,0.99997103
0.03047348,0.9695265
0.9996176,0.000382353
1.54E-07,0.9999999
0.99992824,7.18E-05
0.99987686,0.000123106
0.9999453,5.47E-05
4.99E-05,0.99995005
0.000123836,0.99987614
0.9956678,0.004332203
0.99995255,4.75E-05
0.9999398,6.02E-05
0.9999658,3.42E-05
0.9730675,0.026932498
0.91997236,0.08002758
0.99987733,0.000122663
0.99695873,0.003041332
9.57E-05,0.9999043
0.011953833,0.98804617
0.9927745,0.007225502
0.99799347,0.002006549
0.000841354,0.9991586
6.21E-10,1
0.813724,0.18627602
3.57E-05,0.99996436
0.53108275,0.46891728
0.052172843,0.94782716
2.39E-08,1
0.15246394,0.8475361
2.55E-06,0.9999975
0.9948443,0.00515562
0.19201273,0.8079873
0.012956196,0.9870438
9.84E-05,0.99990165
3.16E-06,0.9999969
0.9982291,0.001770903
9.33E-05,0.9999068
3.60E-05,0.999964
1.06E-05,0.9999894
3.03E-05,0.9999697
0.051966492,0.9480335
0.99986756,0.000132404
0.95516145,0.04483858
8.27E-05,0.99991727
1.76E-05,0.99998236
